min,cdn,bitrate,p2p,device,isp,platform,gameid,value,cnt
1581772020,7,8000,1,C8,电信,pc_exe_template,3203,0,41
1581771240,5,4500,1,C8,联通,pc_exe_template,3203,0,2
1581771300,3,0,1,C5,电信,pc_exe_template,3203,0,1
1581771420,3,2500,0,C2,浙江华数/联通,pc_exe_template,3203,0,3
1581771600,5,4500,1,C1,广电网,pc_exe_template,3203,0,4
1581771660,7,8000,0,C6,珠江宽频/联通,pc_exe_template,3203,0,3
1581772080,7,4500,1,C8,广电网,pc_exe_template,3203,0,5
1581772380,7,4500,1,C1,移动,pc_exe_template,3203,51,1248
1581771360,5,2500,1,C1,湖北广电,pc_exe_template,3203,0,12
1581771420,5,500,1,C1,移动,pc_exe_template,3203,2,70
1581771660,7,500,0,C2,*,pc_exe_template,3203,0,2
1581771900,7,4500,0,C6,鹏博士,pc_exe_template,3203,0,6
1581771900,7,500,1,C8,移动,pc_exe_template,3203,0,29
1581771960,5,8000,0,C1,移动,pc_exe_template,3203,0,3
1581772260,5,500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,3
1581772260,7,4500,1,C3,联通,pc_exe_template,3203,6,140
1581772320,3,2500,1,C1,黑龙江广电,pc_exe_template,3203,0,3
1581772320,7,4500,0,C6,电信,pc_exe_template,3203,0,52
1581772440,7,8000,0,C8,移动,pc_exe_template,3203,0,1
1581771240,3,500,1,C8,湖北广电,pc_exe_template,3203,0,3
1581771300,7,0,0,C2,广电网/电信,pc_exe_template,3203,0,3
1581771420,3,2500,1,C3,移动,pc_exe_template,3203,2,37
1581771540,3,500,0,C2,联通,pc_exe_template,3203,0,3
1581771660,3,500,0,C5,联通,pc_exe_template,3203,0,3
1581771660,7,4500,1,C3,浙江华数/联通,pc_exe_template,3203,0,8
1581772200,3,4500,1,C3,浙江华数/联通,pc_exe_template,3203,1,5
1581772380,5,500,0,C2,广电网,pc_exe_template,3203,0,3
1581771300,5,0,0,C2,联通,pc_exe_template,3203,0,6
1581771300,5,8000,1,C8,广电网,pc_exe_template,3203,0,2
1581771420,7,500,0,C2,广西广电/联通,pc_exe_template,3203,0,3
1581771600,5,8000,1,C1,移动,pc_exe_template,3203,0,26
1581772080,5,2500,1,C1,鹏博士/电信,pc_exe_template,3203,0,6
1581772080,7,8000,1,C8,移动,pc_exe_template,3203,0,34
1581772140,7,0,0,C2,广电网,pc_exe_template,3203,0,3
1581771480,3,2500,0,C1,移动,pc_exe_template,3203,3,12
1581771480,5,8000,1,C3,联通,pc_exe_template,3203,0,2
1581771540,5,8000,0,C6,电信,pc_exe_template,3203,0,3
1581771780,7,2500,1,C5,鹏博士,pc_exe_template,3203,0,12
1581771960,3,4500,1,C3,鹏博士/电信,pc_exe_template,3203,0,4
1581772200,7,2500,1,C5,电信,pc_exe_template,3203,2,114
1581772320,3,2500,1,C5,鹏博士,pc_exe_template,3203,0,3
1581771480,7,4500,1,C3,电信,pc_exe_template,3203,5,267
1581771600,3,4500,1,C3,鹏博士,pc_exe_template,3203,0,1
1581771840,7,2500,1,C3,移动,pc_exe_template,3203,24,420
1581771840,7,4500,0,C6,cloudinnovation.org,pc_exe_template,3203,0,1
1581771960,3,4500,0,C2,移动,pc_exe_template,3203,1,24
1581771960,5,2500,0,C2,联通,pc_exe_template,3203,0,37
1581772080,7,500,0,C5,联通,pc_exe_template,3203,0,3
1581772380,3,4500,1,C8,*,pc_exe_template,3203,0,3
1581771480,3,2500,1,C1,电信,pc_exe_template,3203,7,106
1581772080,3,500,1,C1,联通,pc_exe_template,3203,0,9
1581772080,7,2500,1,C1,浙江华数/联通,pc_exe_template,3203,2,28
1581772260,7,4500,0,C2,联通,pc_exe_template,3203,1,29
1581772320,7,2500,0,C2,联通/电信/铁通,pc_exe_template,3203,0,6
1581771540,7,2500,0,C8,移动,pc_exe_template,3203,0,9
1581771660,3,8000,0,C6,电信,pc_exe_template,3203,1,5
1581772080,7,4500,1,C1,广电网/电信,pc_exe_template,3203,0,13
1581772260,7,8000,0,C6,浙江华数/联通,pc_exe_template,3203,0,6
1581772320,7,500,1,C5,电信,pc_exe_template,3203,0,3
1581771300,3,500,0,C2,电信,pc_exe_template,3203,4,22
1581771420,3,2500,1,C3,telstra.com,pc_exe_template,3203,0,2
1581771780,7,4500,1,C1,浙江华数/联通,pc_exe_template,3203,2,25
1581771840,7,2500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,1,6
1581772020,7,4500,0,C2,联通/电信/铁通,pc_exe_template,3203,0,1
1581771300,7,8000,1,C3,移动,pc_exe_template,3203,1,17
1581771420,7,4500,1,C3,ocn.ne.jp,pc_exe_template,3203,0,1
1581771480,3,2500,0,C1,电信,pc_exe_template,3203,0,3
1581771780,7,2500,1,C3,鹏博士/电信,pc_exe_template,3203,0,3
1581771840,3,8000,1,C3,移动,pc_exe_template,3203,0,1
1581771960,7,500,1,C3,interlink.or.jp,pc_exe_template,3203,0,1
1581772080,3,500,0,C1,联通,pc_exe_template,3203,0,7
1581771240,3,500,1,C3,电信,pc_exe_template,3203,0,6
1581771420,7,4500,1,C1,黑龙江广电,pc_exe_template,3203,0,3
1581771540,5,4500,1,C8,移动,pc_exe_template,3203,0,7
1581771540,7,2500,1,C8,联通,pc_exe_template,3203,0,37
1581771840,7,2500,1,C3,smartone.com,pc_exe_template,3203,0,1
1581771840,7,500,1,C3,浙江华数/联通,pc_exe_template,3203,0,2
1581771900,7,2500,1,C1,广电网,pc_exe_template,3203,0,22
1581772080,3,2500,1,C8,联通,pc_exe_template,3203,0,5
1581771300,3,8000,0,C6,联通,pc_exe_template,3203,0,3
1581771720,7,4500,1,C1,广电网/联通,pc_exe_template,3203,0,6
1581771900,6,0,1,C5,联通,pc_exe_template,3203,0,1
1581771960,5,2500,1,C5,联通,pc_exe_template,3203,2,6
1581771900,7,0,0,C2,天威视讯/联通,pc_exe_template,3203,0,3
1581771900,7,2500,1,C1,digi.com.my,pc_exe_template,3203,0,1
1581772260,7,8000,1,C5,联通,pc_exe_template,3203,0,12
1581771240,5,2500,1,C1,湖北广电,pc_exe_template,3203,0,10
1581771300,3,8000,1,C5,移动,pc_exe_template,3203,0,10
1581771300,5,2500,1,C3,tpg.com.au,pc_exe_template,3203,0,2
1581771300,5,500,1,C1,移动,pc_exe_template,3203,7,55
1581771660,7,2500,1,C1,黑龙江广电,pc_exe_template,3203,0,3
1581771780,7,4500,0,C6,鹏博士,pc_exe_template,3203,0,6
1581771840,5,8000,0,C1,移动,pc_exe_template,3203,0,2
1581772080,3,4500,1,C8,laotel.com,pc_exe_template,3203,0,3
1581772140,5,500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,3
1581772140,7,4500,1,C3,联通,pc_exe_template,3203,2,134
1581772200,3,2500,1,C1,黑龙江广电,pc_exe_template,3203,0,3
1581772200,7,4500,0,C6,电信,pc_exe_template,3203,0,55
1581772380,7,4500,1,C1,pccw.com,pc_exe_template,3203,3,3
1581771240,3,2500,0,C6,联通,pc_exe_template,3203,0,1
1581771540,5,2500,1,C1,湖北广电,pc_exe_template,3203,0,14
1581771600,5,500,1,C1,移动,pc_exe_template,3203,4,96
1581772080,7,4500,0,C6,鹏博士,pc_exe_template,3203,0,5
1581772080,7,500,1,C8,移动,pc_exe_template,3203,0,29
1581772140,5,8000,0,C1,移动,pc_exe_template,3203,0,3
1581772020,7,2500,0,C2,广西广电/联通,pc_exe_template,3203,0,1
1581772020,7,2500,1,C5,*,pc_exe_template,3203,0,6
1581772080,7,500,0,C1,bite.lt,pc_exe_template,3203,0,3
1581772080,7,500,0,C1,电信,pc_exe_template,3203,2,21
1581771240,5,8000,1,C1,移动,pc_exe_template,3203,0,30
1581771420,7,2500,0,C2,广电网/联通,pc_exe_template,3203,0,3
1581771600,7,4500,1,C6,电信,pc_exe_template,3203,0,3
1581771780,7,0,0,C2,广电网,pc_exe_template,3203,0,6
1581771780,7,500,1,C3,广东广电/联通,pc_exe_template,3203,1,3
1581772260,5,2500,0,C3,电信,pc_exe_template,3203,0,3
1581771240,7,2500,1,C8,鹏博士,pc_exe_template,3203,0,1
1581771420,3,4500,0,C2,湖南有线/联通,pc_exe_template,3203,0,1
1581771660,7,2500,1,C8,电信,pc_exe_template,3203,0,85
1581772260,7,500,1,C8,联通,pc_exe_template,3203,0,39
1581772320,5,2500,1,C1,浙江华数/联通,pc_exe_template,3203,1,6
1581771240,7,500,0,C8,鹏博士/科技网,pc_exe_template,3203,0,2
1581771300,7,2500,0,C5,电信,pc_exe_template,3203,2,3
1581771300,7,8000,1,C1,珠江宽频/联通,pc_exe_template,3203,3,3
1581771720,5,4500,0,C2,湖北广电,pc_exe_template,3203,0,3
1581771720,7,2500,1,C1,联通/电信/铁通,pc_exe_template,3203,4,19
1581771780,7,500,0,C2,联通,pc_exe_template,3203,41,90
1581771840,3,4500,1,C3,电信,pc_exe_template,3203,8,84
1581772020,3,500,1,C8,湖北广电,pc_exe_template,3203,0,3
1581772080,7,0,0,C2,广电网/电信,pc_exe_template,3203,0,2
1581772200,3,2500,1,C3,移动,pc_exe_template,3203,0,37
1581772320,3,500,0,C2,联通,pc_exe_template,3203,1,9
1581771360,3,500,1,C1,湖北广电,pc_exe_template,3203,0,3
1581771360,7,500,0,C6,广电网,pc_exe_template,3203,0,5
1581771480,3,4500,1,C1,tm.com.my,pc_exe_template,3203,0,3
1581771540,7,4500,0,C2,湖北广电,pc_exe_template,3203,0,5
1581771600,7,2500,0,C1,方正宽带/移动,pc_exe_template,3203,0,3
1581771660,5,4500,1,C3,电信,pc_exe_template,3203,8,66
1581771720,7,2500,0,C1,广东广电/联通,pc_exe_template,3203,0,6
1581772020,5,2500,1,C3,移动,pc_exe_template,3203,6,68
1581771300,5,0,1,C5,移动,pc_exe_template,3203,0,1
1581771840,7,0,0,C1,移动,pc_exe_template,3203,0,4
1581771900,3,2500,1,C8,gigalinkhk.com,pc_exe_template,3203,0,2
1581772260,3,2500,0,C3,联通,pc_exe_template,3203,0,9
1581771360,5,4500,1,C1,方正宽带/电信,pc_exe_template,3203,0,3
1581771600,7,4500,1,C1,广电网/联通,pc_exe_template,3203,0,6
1581772380,5,4500,0,C1,移动,pc_exe_template,3203,1,3
1581772380,7,2500,0,C1,联通,pc_exe_template,3203,3,39
1581772020,7,500,1,C1,广电网/联通,pc_exe_template,3203,0,3
1581772200,7,8000,1,C3,电信,pc_exe_template,3203,0,31
1581772260,3,500,1,C5,移动,pc_exe_template,3203,0,3
1581771240,7,500,1,C8,cht.com.tw,pc_exe_template,3203,0,3
1581771300,3,2500,1,C1,科技网/鹏博士,pc_exe_template,3203,0,3
1581771300,5,4500,0,C1,联通,pc_exe_template,3203,0,15
1581771720,7,8000,0,C6,联通,pc_exe_template,3203,0,67
1581771780,7,4500,0,C8,联通,pc_exe_template,3203,0,3
1581772200,7,2500,0,C2,广电网/电信,pc_exe_template,3203,0,6
1581772260,3,8000,0,C6,联通,pc_exe_template,3203,0,3
1581771300,7,2500,0,C3,移动,pc_exe_template,3203,0,4
1581771300,7,8000,1,C1,广电网,pc_exe_template,3203,0,3
1581771840,3,2500,0,C3,移动,pc_exe_template,3203,0,6
1581772140,7,2500,0,C3,陕西广电/联通/电信,pc_exe_template,3203,0,3
1581772320,5,0,0,C2,联通,pc_exe_template,3203,1,10
1581772440,7,500,1,C5,*,pc_exe_template,3203,0,1
1581771420,3,2500,1,C1,电信,pc_exe_template,3203,5,106
1581771420,3,8000,1,C5,电信,pc_exe_template,3203,0,9
1581771660,3,500,1,C1,digi.com.my,pc_exe_template,3203,0,3
1581772020,7,2500,1,C1,浙江华数/联通,pc_exe_template,3203,2,30
1581772020,7,8000,1,C5,浙江华数/联通,pc_exe_template,3203,0,3
1581772200,7,4500,0,C2,联通,pc_exe_template,3203,0,28
1581772260,7,2500,0,C2,联通/电信/铁通,pc_exe_template,3203,0,6
1581772320,7,4500,0,C1,广东广电/联通,pc_exe_template,3203,0,4
1581771240,7,2500,1,C1,广电网,pc_exe_template,3203,0,28
1581771420,3,2500,1,C8,联通,pc_exe_template,3203,0,3
1581771780,5,4500,1,C1,鹏博士,pc_exe_template,3203,0,7
1581772200,5,4500,1,C1,电信,pc_exe_template,3203,3,222
1581772260,7,4500,1,C8,鹏博士,pc_exe_template,3203,0,12
1581771240,7,4500,1,C1,黑龙江广电,pc_exe_template,3203,0,3
1581771360,5,4500,1,C8,移动,pc_exe_template,3203,0,5
1581771360,7,2500,1,C8,联通,pc_exe_template,3203,0,41
1581771360,7,500,0,C2,黑龙江广电,pc_exe_template,3203,2,3
1581771600,3,8000,0,C3,电信,pc_exe_template,3203,0,1
1581771660,7,2500,1,C3,smartone.com,pc_exe_template,3203,0,1
1581771660,7,500,1,C3,浙江华数/联通,pc_exe_template,3203,0,1
1581771720,7,2500,1,C1,广电网,pc_exe_template,3203,0,22
1581771900,3,2500,1,C8,联通,pc_exe_template,3203,0,5
1581772260,5,4500,1,C1,鹏博士,pc_exe_template,3203,0,9
1581771240,3,500,0,C2,联通,pc_exe_template,3203,0,3
1581771240,7,2500,0,C2,浙江华数/联通,pc_exe_template,3203,2,6
1581771480,7,2500,1,C3,黑龙江广电,pc_exe_template,3203,0,1
1581772080,5,500,0,C2,广电网,pc_exe_template,3203,0,3
1581771780,7,4500,1,C1,天威视讯/联通,pc_exe_template,3203,0,3
1581772380,3,2500,1,C3,广东广电/联通,pc_exe_template,3203,0,3
1581771240,7,4500,1,C8,黑龙江广电,pc_exe_template,3203,0,2
1581771420,7,8000,0,C8,联通,pc_exe_template,3203,0,2
1581771720,7,2500,1,C8,广电网,pc_exe_template,3203,0,6
1581772020,7,8000,1,C5,移动,pc_exe_template,3203,0,7
1581772200,3,4500,1,C1,电信,pc_exe_template,3203,3,150
1581771240,5,2500,0,C1,电信,pc_exe_template,3203,0,9
1581771300,7,2500,1,C5,浙江华数/联通,pc_exe_template,3203,0,3
1581771720,7,2500,0,C8,电信,pc_exe_template,3203,0,5
1581771840,5,500,0,C1,联通,pc_exe_template,3203,0,89
1581771420,5,2500,1,C1,广电网,pc_exe_template,3203,3,6
1581771420,7,4500,1,C1,鹏博士,pc_exe_template,3203,0,22
1581771660,7,0,0,C1,湖北广电,pc_exe_template,3203,1,6
1581771840,7,4500,1,C1,电信,pc_exe_template,3203,31,1120
1581771960,3,4500,1,C1,鹏博士,pc_exe_template,3203,0,3
1581771960,5,2500,1,C3,歌华有线/电信/铁通,pc_exe_template,3203,0,1
1581772140,7,2500,1,C1,电信/联通/移动/教育网,pc_exe_template,3203,1,6
1581772200,7,2500,1,C1,移动,pc_exe_template,3203,92,2428
1581772380,3,4500,1,C1,电信,pc_exe_template,3203,7,154
1581771300,7,2500,0,C2,陕西广电/联通/电信,pc_exe_template,3203,0,1
1581771660,7,8000,0,C3,联通,pc_exe_template,3203,1,9
1581772200,3,4500,1,C1,湖南有线/联通,pc_exe_template,3203,0,3
1581771300,5,0,0,C2,电信,pc_exe_template,3203,0,18
1581771480,7,2500,1,C5,鹏博士,pc_exe_template,3203,0,11
1581771840,7,500,1,C8,鹏博士/科技网,pc_exe_template,3203,0,1
1581771840,8,0,1,C5,电信,pc_exe_template,3203,0,1
1581771900,7,2500,1,C5,电信,pc_exe_template,3203,2,113
1581772020,5,4500,1,C1,方正宽带/电信,pc_exe_template,3203,0,3
1581772020,7,8000,1,C3,广电网,pc_exe_template,3203,0,3
1581771660,3,0,0,C2,电信,pc_exe_template,3203,0,51
1581771840,7,4500,1,C1,方正宽带/电信,pc_exe_template,3203,0,11
1581772260,7,0,0,C2,浙江华数/联通,pc_exe_template,3203,0,3
1581772320,7,2500,1,C1,广东广电/联通,pc_exe_template,3203,0,3
1581771720,7,2500,0,C2,广东广电/联通,pc_exe_template,3203,0,9
1581771780,7,4500,1,C1,鹏博士/电信,pc_exe_template,3203,0,5
1581771780,7,500,1,C8,广电网/联通,pc_exe_template,3203,0,3
1581771240,3,8000,0,C3,联通,pc_exe_template,3203,0,1
1581771840,7,4500,0,C2,湖北广电,pc_exe_template,3203,2,4
1581772080,3,4500,0,C1,方正宽带/电信,pc_exe_template,3203,0,3
1581772320,5,2500,1,C3,移动,pc_exe_template,3203,1,80
1581771720,7,0,0,C2,珠江宽频/联通,pc_exe_template,3203,0,3
1581772140,5,2500,1,C3,鹏博士,pc_exe_template,3203,0,3
1581771480,5,500,1,C3,湖北广电,pc_exe_template,3203,0,2
1581771540,5,0,1,C5,电信,pc_exe_template,3203,0,2
1581772020,3,4500,1,C8,联通,pc_exe_template,3203,0,5
1581772080,7,0,0,C1,电信,pc_exe_template,3203,0,3
1581771300,7,2500,1,C5,鹏博士,pc_exe_template,3203,0,6
1581771660,7,500,1,C8,鹏博士/科技网,pc_exe_template,3203,0,1
1581771720,7,2500,1,C5,电信,pc_exe_template,3203,1,117
1581771840,3,2500,1,C5,鹏博士,pc_exe_template,3203,0,1
1581771840,5,4500,1,C1,方正宽带/电信,pc_exe_template,3203,0,3
1581772320,5,2500,1,C1,广东广电/联通,pc_exe_template,3203,0,6
1581771300,7,8000,1,C1,电信,pc_exe_template,3203,6,177
1581771360,5,0,0,C2,移动,pc_exe_template,3203,1,33
1581771600,7,4500,1,C5,电信,pc_exe_template,3203,0,6
1581771840,3,8000,1,C1,电信,pc_exe_template,3203,2,28
1581771960,7,2500,1,C5,移动,pc_exe_template,3203,4,109
1581772320,5,8000,1,C8,电信,pc_exe_template,3203,0,6
1581771780,3,0,0,C2,电信,pc_exe_template,3203,0,39
1581772380,5,2500,1,C5,电信,pc_exe_template,3203,0,20
1581772380,7,0,0,C2,浙江华数/联通,pc_exe_template,3203,0,3
1581771420,3,2500,1,C8,移动,pc_exe_template,3203,0,5
1581771780,5,4500,1,C3,联通,pc_exe_template,3203,3,27
1581771840,5,4500,0,C6,电信,pc_exe_template,3203,0,1
1581772200,7,8000,1,C5,电信,pc_exe_template,3203,0,9
1581772320,3,2500,1,C1,鹏博士,pc_exe_template,3203,0,3
1581772320,3,2500,1,C8,黑龙江广电,pc_exe_template,3203,0,3
1581771360,3,500,0,C2,广电网/电信,pc_exe_template,3203,0,3
1581771540,5,500,1,C1,广东广电/联通,pc_exe_template,3203,0,3
1581771660,5,2500,1,C1,移动/铁通,pc_exe_template,3203,0,4
1581771840,7,8000,1,C3,移动,pc_exe_template,3203,2,28
1581772020,5,4500,0,C1,湖北广电,pc_exe_template,3203,0,3
1581772080,7,500,0,C1,联通,pc_exe_template,3203,0,3
1581772320,7,4500,1,C3,天威视讯/联通,pc_exe_template,3203,2,3
1581771240,5,2500,1,C5,联通,pc_exe_template,3203,2,3
1581771300,7,500,0,C1,*,pc_exe_template,3203,1,1
1581771420,3,2500,1,C1,鹏博士/电信,pc_exe_template,3203,0,2
1581771900,5,500,1,C1,yes.my,pc_exe_template,3203,0,3
1581772080,7,4500,1,C3,cht.com.tw,pc_exe_template,3203,0,1
1581772260,7,0,0,C2,移动,pc_exe_template,3203,3,82
1581772320,5,8000,1,C1,鹏博士,pc_exe_template,3203,1,3
1581771480,7,2500,1,C1,移动,pc_exe_template,3203,61,1887
1581771480,7,8000,1,C5,移动,pc_exe_template,3203,0,6
1581771660,3,4500,1,C1,电信,pc_exe_template,3203,3,137
1581771960,7,2500,1,C5,鹏博士/电信,pc_exe_template,3203,0,3
1581772020,3,2500,1,C1,移动,pc_exe_template,3203,14,189
1581772020,5,2500,1,C3,tpg.com.au,pc_exe_template,3203,0,1
1581772140,5,4500,1,C8,电信,pc_exe_template,3203,0,5
1581772260,7,4500,1,C1,浙江华数/联通,pc_exe_template,3203,2,32
1581772320,7,2500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,6
1581772380,7,2500,1,C1,黑龙江广电,pc_exe_template,3203,0,3
1581771300,7,2500,1,C8,浙江华数/联通,pc_exe_template,3203,0,10
1581771420,5,2500,1,C3,联通,pc_exe_template,3203,3,47
1581771480,7,4500,0,C6,湖北广电,pc_exe_template,3203,0,5
1581771540,7,8000,0,C6,广东广电/联通,pc_exe_template,3203,0,2
1581771720,7,4500,1,C3,陕西广电/联通/电信,pc_exe_template,3203,1,2
1581771840,7,4500,0,C2,广电网,pc_exe_template,3203,4,5
1581772020,7,500,0,C7,移动,pc_exe_template,3203,0,4
1581772380,7,500,1,C1,湖北广电,pc_exe_template,3203,0,5
1581771480,5,0,0,C2,移动,pc_exe_template,3203,1,30
1581771540,5,8000,0,C7,电信,pc_exe_template,3203,0,3
1581771720,7,4500,1,C5,电信,pc_exe_template,3203,0,6
1581771960,3,8000,1,C1,电信,pc_exe_template,3203,0,27
1581772020,5,2500,1,C1,广西广电/联通,pc_exe_template,3203,0,3
1581772020,7,2500,1,C3,广电网/电信,pc_exe_template,3203,0,1
1581772080,7,2500,1,C5,移动,pc_exe_template,3203,2,102
1581772440,7,4500,1,C1,移动/铁通,pc_exe_template,3203,0,1
1581771780,5,4500,1,C1,电信,pc_exe_template,3203,2,198
1581771840,7,4500,1,C8,鹏博士,pc_exe_template,3203,0,15
1581772140,5,2500,1,C1,移动,pc_exe_template,3203,12,397
1581772140,5,8000,1,C5,移动,pc_exe_template,3203,0,5
1581772200,7,8000,1,C6,电信,pc_exe_template,3203,0,2
1581772260,7,4500,1,C8,电信,pc_exe_template,3203,1,343
1581772380,3,4500,1,C8,鹏博士,pc_exe_template,3203,0,5
1581771240,7,2500,1,C1,广电网/联通,pc_exe_template,3203,2,6
1581771360,7,2500,1,C8,广西广电/联通,pc_exe_template,3203,0,3
1581771480,3,2500,1,C5,移动,pc_exe_template,3203,0,9
1581771660,5,4500,0,C1,电信,pc_exe_template,3203,0,3
1581771660,7,8000,0,C6,鹏博士,pc_exe_template,3203,0,7
1581772020,5,2500,0,C1,移动,pc_exe_template,3203,2,31
1581772020,7,8000,1,C3,联通,pc_exe_template,3203,2,17
1581772080,7,8000,0,C6,电信,pc_exe_template,3203,9,294
1581772140,7,4500,0,C8,电信,pc_exe_template,3203,0,14
1581771540,7,2500,1,C1,广电网/联通,pc_exe_template,3203,2,10
1581771600,7,8000,1,C1,*,pc_exe_template,3203,1,3
1581771960,7,8000,0,C6,鹏博士,pc_exe_template,3203,0,6
1581772320,5,2500,0,C1,移动,pc_exe_template,3203,2,36
1581772380,7,8000,0,C6,电信,pc_exe_template,3203,12,200
1581772440,7,4500,0,C8,电信,pc_exe_template,3203,0,1
1581771240,5,0,0,C2,广电网/联通,pc_exe_template,3203,0,1
1581771420,5,500,1,C1,电信,pc_exe_template,3203,2,40
1581771480,7,500,1,C8,鹏博士,pc_exe_template,3203,0,3
1581771900,7,500,1,C8,电信,pc_exe_template,3203,0,46
1581771420,7,4500,1,C1,广电网/联通,pc_exe_template,3203,0,7
1581771660,5,2500,1,C1,广东广电/联通,pc_exe_template,3203,0,1
1581772140,7,2500,1,C8,广东广电/联通,pc_exe_template,3203,0,3
1581772200,5,4500,0,C1,移动,pc_exe_template,3203,0,3
1581772200,7,2500,0,C1,联通,pc_exe_template,3203,1,34
1581771240,3,500,0,C1,移动,pc_exe_template,3203,0,3
1581772140,5,500,1,C1,电信/联通,pc_exe_template,3203,0,3
1581772380,7,8000,0,C2,电信,pc_exe_template,3203,1,11
1581771300,7,2500,1,C3,广东广电/联通,pc_exe_template,3203,0,3
1581771420,7,4500,1,C8,珠江宽频/联通,pc_exe_template,3203,0,3
1581771780,7,4500,1,C8,cht.com.tw,pc_exe_template,3203,0,2
1581772020,7,2500,1,C1,广电网/电信,pc_exe_template,3203,2,14
1581772140,5,-1,0,C2,电信,pc_exe_template,3203,0,1
1581772380,3,4500,0,C3,移动,pc_exe_template,3203,0,3
1581772380,5,2500,0,C3,联通,pc_exe_template,3203,27,144
1581771300,7,2500,1,C3,sktelecom.com,pc_exe_template,3203,0,2
1581771360,5,500,0,C2,移动,pc_exe_template,3203,0,19
1581771420,3,2500,1,C3,电信,pc_exe_template,3203,0,42
1581771840,7,0,1,C5,移动,pc_exe_template,3203,0,2
1581772020,7,2500,1,C3,浙江华数/联通,pc_exe_template,3203,0,13
1581772380,3,0,1,C5,移动,pc_exe_template,3203,0,1
1581771660,7,2500,1,C1,鹏博士/电信,pc_exe_template,3203,0,6
1581771780,7,2500,0,C3,鹏博士,pc_exe_template,3203,0,4
1581772020,7,8000,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,3
1581772200,7,2500,0,C3,电信,pc_exe_template,3203,1,7
1581771420,7,8000,1,C1,电信,pc_exe_template,3203,5,168
1581771960,7,500,0,C8,pccw.com,pc_exe_template,3203,1,1
1581772140,3,8000,0,C7,联通,pc_exe_template,3203,0,3
1581772260,7,2500,1,C1,天威视讯/联通,pc_exe_template,3203,0,6
1581772080,7,0,0,C2,天威视讯/联通,pc_exe_template,3203,1,7
1581771420,3,0,1,C5,移动,pc_exe_template,3203,0,2
1581771780,7,500,0,C2,鹏博士,pc_exe_template,3203,2,3
1581772320,7,500,0,C5,电信,pc_exe_template,3203,0,3
1581771240,3,4500,1,C1,广东广电/联通,pc_exe_template,3203,0,2
1581771660,7,2500,1,C8,天威视讯/联通,pc_exe_template,3203,0,5
1581771720,7,2500,0,C3,湖北广电,pc_exe_template,3203,0,3
